"id","observed_on","lon","lat","species_guess","place_guess","taxon.id","taxon.name","taxon.rank","taxon.ancestry","taxon.common_name.id","taxon.common_name.name","taxon.common_name.is_valid","taxon.common_name.lexicon","iconic_taxon.id","iconic_taxon.name","iconic_taxon.rank","iconic_taxon.rank_level"
6621409,"2017-06-11","-99.0461055","49.56162","Red-sided Garter Snake","2 Hwy, , MB, CA",28368,"Thamnophis sirtalis parietalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",191882,"Red-sided Garter Snake",TRUE,"English",26036,"Reptilia","class",50
6598975,"2017-06-11","-79.5454655218","44.8325476807","Northern Ribbon Snake","Simcoe County, ON, Canada",734700,"Thamnophis saurita septentrionalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/558951",1244500,"Northern Ribbon Snake",TRUE,"English",26036,"Reptilia","class",50
6598696,"2017-06-11","-75.8489","45.5208","Eastern Milksnake","Gatineau Park, QC, Canada",515419,"Lampropeltis triangulum","species","48460/1/2/355675/26036/26172/85553/26504/797520/29768",850979,"Eastern Milksnake",TRUE,"English",26036,"Reptilia","class",50
6597931,"2017-06-11","-75.81285","44.99413","Midland Painted Turtle","Munster Hamlet - Richmond, Ottawa, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
6591170,"2017-06-06","-80.5520248413","45.8282546997","Common Snapping Turtle","940 Trans-Canada Highway Byng Inlet, ON P0G 1B0",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
6577285,"2017-06-10","-80.49592","42.639081","Midland Painted Turtle","Haldimand-Norfolk, CA-ON, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
6560624,"2017-06-08","-77.3741587887","44.853336328","Blanding's Turtle","Lennox and Addington, CA-ON, CA",39885,"Emydoidea blandingii","species","48460/1/2/355675/26036/39532/39760/797516/39884",136263,"Blanding's Turtle",TRUE,"English",26036,"Reptilia","class",50
6497212,"2017-05-28","-76.2398","45.1972","Northern Watersnake","Mississippi Mills, ON, Canada",29305,"Nerodia sipedon","species","48460/1/2/355675/26036/26172/85553/26504/532896/29299",2187764,"Common Watersnake",TRUE,"English",26036,"Reptilia","class",50
6495432,"2017-06-02","-75.9365","45.413","Eastern Milksnake","Carp - Hardwood Plains, Ottawa, ON, Canada",515419,"Lampropeltis triangulum","species","48460/1/2/355675/26036/26172/85553/26504/797520/29768",850979,"Eastern Milksnake",TRUE,"English",26036,"Reptilia","class",50
6495311,"2017-05-30","-76.05045","44.99779","Midland Painted Turtle","Lanark County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
6495173,"2017-05-30","-76.05045","44.99779","Common Snapping Turtle","Lanark County, ON, Canada",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
6286488,"2017-05-20","-125.8839195597","49.1161478183","Puget Sound Garter Snake","Pacific Rim National Park Reserve of Canada, Tofino, BC, CA",28363,"Thamnophis sirtalis pickeringii","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",100945,"Puget Sound Garter Snake",TRUE,"English",26036,"Reptilia","class",50
6283250,"2017-05-19","-75.9144","45.0942","Northern Watersnake","Dwyer Hill Rd, Munster Hamlet - Richmond, Ottawa, ON, Canada",29305,"Nerodia sipedon","species","48460/1/2/355675/26036/26172/85553/26504/532896/29299",2187764,"Common Watersnake",TRUE,"English",26036,"Reptilia","class",50
6283228,"2017-05-19","-75.818","44.9984","Midland Painted Turtle","Dwyer Hill Rd, Munster Hamlet - Richmond, Ottawa, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
6283211,"2017-05-19","-75.818","44.9984","Northern Watersnake","Dwyer Hill Rd, Munster Hamlet - Richmond, Ottawa, ON, Canada",29305,"Nerodia sipedon","species","48460/1/2/355675/26036/26172/85553/26504/532896/29299",2187764,"Common Watersnake",TRUE,"English",26036,"Reptilia","class",50
6283180,"2017-05-19","-75.8337","45.0104","Midland Painted Turtle","Dwyer Hill Rd, Munster Hamlet - Richmond, Ottawa, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
6283169,"2017-05-19","-75.8374","45.0132","Midland Painted Turtle","Dwyer Hill Rd, Munster Hamlet - Richmond, Ottawa, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
6283126,"2017-05-19","-75.8464","45.0184","Northern Watersnake","Ottawa, CA-ON, CA",29305,"Nerodia sipedon","species","48460/1/2/355675/26036/26172/85553/26504/532896/29299",2187764,"Common Watersnake",TRUE,"English",26036,"Reptilia","class",50
6283105,"2017-05-19","-75.8486","45.0192","Midland Painted Turtle","Dwyer Hill Rd, Munster Hamlet - Richmond, Ottawa, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
6283070,"2017-05-19","-75.9144","45.0947","Northern Watersnake","Dwyer Hill Rd, Munster Hamlet - Richmond, Ottawa, ON, Canada",29305,"Nerodia sipedon","species","48460/1/2/355675/26036/26172/85553/26504/532896/29299",2187764,"Common Watersnake",TRUE,"English",26036,"Reptilia","class",50
6278069,"2017-05-18","-79.9996465445","43.7916112034","Eastern Milksnake","Caledon, ON, Canada",515419,"Lampropeltis triangulum","species","48460/1/2/355675/26036/26172/85553/26504/797520/29768",850979,"Eastern Milksnake",TRUE,"English",26036,"Reptilia","class",50
6273162,"2017-05-19","-76.8775606155","43.9460367199","Eastern Milksnake","Prince Edward, ON, Canada",515419,"Lampropeltis triangulum","species","48460/1/2/355675/26036/26172/85553/26504/797520/29768",850979,"Eastern Milksnake",TRUE,"English",26036,"Reptilia","class",50
6000560,"2017-04-28","-80.8382052","43.4249499","Common Snapping Turtle","2040 Perth County Line 43, Gads Hill, ON, Canada",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
5470965,"2016-10-31","-79.661693573","43.5499122934","DeKay's Brownsnake","Mississauga, ON, Canada",28562,"Storeria dekayi","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",226021,"Dekay's Brownsnake",TRUE,"English",26036,"Reptilia","class",50
4972294,"2015-09-30","-78.8890457153","44.1814653349","Redbelly Snake","Durham Regional Municipality, ON, Canada",28557,"Storeria occipitomaculata","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",136926,"Red-bellied Snake",TRUE,"English",26036,"Reptilia","class",50
4617209,"2016-08-12","-96.8652777778","49.9966666667","Plains Garter Snake","Division No. 12, MB R0E, Canada",28378,"Thamnophis radix","species","48460/1/2/355675/26036/26172/85553/26504/532896/28339",82002,"Plains Garter Snake",TRUE,"English",26036,"Reptilia","class",50
4329966,"2016-08-24","-80.913272881","43.3517267659","American Toad","2801–2895 Perth 33 Line, Perth East, ON, CA",64968,"Anaxyrus americanus","species","48460/1/2/355675/20978/20979/21359/64747",25665,"American Toad",TRUE,"English",20978,"Amphibia","class",50
4329959,"2016-08-24","-80.8936144403","43.3515828461","Eastern Milksnake","2627–2673 Perth 33 Line, Perth East, ON, CA",515419,"Lampropeltis triangulum","species","48460/1/2/355675/26036/26172/85553/26504/797520/29768",850979,"Eastern Milksnake",TRUE,"English",26036,"Reptilia","class",50
4300245,"2016-10-07","-79.0540552139","44.5378158388","Eastern Garter Snake","McKelvey Rd,Kawartha Lakes, ON, Canada",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
4103207,"2016-09-06","-79.9854043432","44.9458704056","Massasauga","Muskoka, CA-ON, CA",520469,"Sistrurus catenatus","species","48460/1/2/355675/26036/26172/85553/30667/797576/30979",893262,"Massasauga",TRUE,"English",26036,"Reptilia","class",50
4085177,"2016-09-10","-75.79496","45.374007","Common Snapping Turtle","Ontario, CA",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
4068224,"2016-09-07","-80.39018","42.581476","Eastern Garter Snake","42.5814758,-80.3901803",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
4068223,"2016-09-07","-80.2979987852","42.5797919427","Eastern Foxsnake","Ontario, CA",320680,"Pantherophis vulpinus","species","48460/1/2/355675/26036/26172/85553/26504/797520/59649",454661,"Eastern Foxsnake",TRUE,"English",26036,"Reptilia","class",50
4054174,"2016-05-28","-123.5192871094","48.5286560698","American Bullfrog","Capital, BC, Canada",65979,"Lithobates catesbeianus","species","48460/1/2/355675/20978/20979/25473/60340",30357,"American Bullfrog",TRUE,"English",20978,"Amphibia","class",50
4049049,"2016-09-06","-80.31057465","45.38906222","Northern Redbelly Snake","Lake Hurron, CA-ON, CA",28559,"Storeria occipitomaculata occipitomaculata","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28555/28557",99026,"Northern Redbelly Snake",TRUE,"English",26036,"Reptilia","class",50
4049048,"2016-09-06","-80.3272559651","45.2198420981","Eastern Foxsnake","Lake Huron, CA-ON, CA",320680,"Pantherophis vulpinus","species","48460/1/2/355675/26036/26172/85553/26504/797520/59649",454661,"Eastern Foxsnake",TRUE,"English",26036,"Reptilia","class",50
4028390,"2016-08-31","-105.7660716667","53.5592116667","Plains Garter Snake","SK-2, , SK, CA",28378,"Thamnophis radix","species","48460/1/2/355675/26036/26172/85553/26504/532896/28339",82002,"Plains Garter Snake",TRUE,"English",26036,"Reptilia","class",50
4005182,"2016-07-08","-80.7672780007","43.1445599922","DeKay's Brownsnake","391 Tecumseh Street Woodstock, ON N4T 1W3",28562,"Storeria dekayi","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",226021,"Dekay's Brownsnake",TRUE,"English",26036,"Reptilia","class",50
3984515,"2016-08-28","-105.9953216667","53.8894616667","Plains Garter Snake","SK-264, , SK, CA",28378,"Thamnophis radix","species","48460/1/2/355675/26036/26172/85553/26504/532896/28339",82002,"Plains Garter Snake",TRUE,"English",26036,"Reptilia","class",50
3933422,"2015-09-11","-110.180504654","50.7416409176","Prairie Rattlesnake","Canada",81526,"Crotalus viridis","species","48460/1/2/355675/26036/26172/85553/30667/797576/30692",188209,"Prairie Rattlesnake",TRUE,"English",26036,"Reptilia","class",50
3933410,"2015-09-12","-109.9514116667","50.8471866667","Prairie Rattlesnake","Division No. 8, SK, Canada",81526,"Crotalus viridis","species","48460/1/2/355675/26036/26172/85553/30667/797576/30692",188209,"Prairie Rattlesnake",TRUE,"English",26036,"Reptilia","class",50
3933343,"2015-09-12","-109.9511933333","50.82645","Prairie Rattlesnake","Division No. 8, SK, Canada",81526,"Crotalus viridis","species","48460/1/2/355675/26036/26172/85553/30667/797576/30692",188209,"Prairie Rattlesnake",TRUE,"English",26036,"Reptilia","class",50
3933333,"2015-09-12","-109.52695","50.9872133333","Prairie Rattlesnake","Division No. 8, SK, Canada",81526,"Crotalus viridis","species","48460/1/2/355675/26036/26172/85553/30667/797576/30692",188209,"Prairie Rattlesnake",TRUE,"English",26036,"Reptilia","class",50
3933313,"2015-09-11","-109.8394466667","50.9794183333","Prairie Rattlesnake","Division No. 8, SK, Canada",81526,"Crotalus viridis","species","48460/1/2/355675/26036/26172/85553/30667/797576/30692",188209,"Prairie Rattlesnake",TRUE,"English",26036,"Reptilia","class",50
3890998,"2015-09-26","-111.4898763168","50.6776053191","Prairie Rattlesnake","Alberta, CA",81526,"Crotalus viridis","species","48460/1/2/355675/26036/26172/85553/30667/797576/30692",188209,"Prairie Rattlesnake",TRUE,"English",26036,"Reptilia","class",50
3884668,"2016-08-14","-75.7850575425","45.3721785997","Northern Leopard Frog","Woodroffe - Lincoln Heights, Ottawa, ON, Canada",66003,"Lithobates pipiens","species","48460/1/2/355675/20978/20979/25473/60340",30433,"Northern Leopard Frog",TRUE,"English",20978,"Amphibia","class",50
3884570,"2016-08-09","-75.8411","45.0601","Midland Painted Turtle","Munster Hamlet - Richmond, Ottawa, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3863272,"2016-04-12","-123.5110473633","48.5238771759","Northern Pacific Treefrog","Capital, BC, Canada",24259,"Pseudacris regilla","species","48460/1/2/355675/20978/20979/23540/787552/24253",1210054,"Northern Pacific Tree Frog",TRUE,"English",20978,"Amphibia","class",50
3863271,"2016-04-12","-123.5180532932","48.5267143211","Ensatina","Capital, BC, Canada",27250,"Ensatina eschscholtzii","species","48460/1/2/355675/20978/26718/26909/787551/27248",33112,"Ensatina",TRUE,"English",20978,"Amphibia","class",50
3793064,"2016-08-02","-99.9677283333","50.629345","Redbelly Snake","Countryside Dr, , MB, CA",28557,"Storeria occipitomaculata","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",136926,"Red-bellied Snake",TRUE,"English",26036,"Reptilia","class",50
3728360,"2016-07-07","-77.4645","45.1816","Eastern Garter Snake","Renfrew County, ON, Canada",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
3728348,"2016-07-07","-76.9906244151","44.8269851087","Eastern Milksnake","Frontenac, CA-ON, CA",515419,"Lampropeltis triangulum","species","48460/1/2/355675/26036/26172/85553/26504/797520/29768",850979,"Eastern Milksnake",TRUE,"English",26036,"Reptilia","class",50
3728346,"2016-07-07","-77.04668","44.87712","Eastern Garter Snake","Frontenac County, ON, Canada",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
3709838,"2016-07-11","-75.9610389156","45.2982474023","Blanding's Turtle","Ontario, CA",39885,"Emydoidea blandingii","species","48460/1/2/355675/26036/39532/39760/797516/39884",136263,"Blanding's Turtle",TRUE,"English",26036,"Reptilia","class",50
3709837,"2016-07-11","-76.085","45.38","Common Snapping Turtle","Carp - Hardwood Plains, Ottawa, ON, Canada",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
3694240,"2016-07-06","-77.1509","44.6875","Common Snapping Turtle","Lennox and Addington County, ON, Canada",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
3694239,"2016-07-06","-77.1676","44.7465","Northern Watersnake","Lennox and Addington County, ON, Canada",29305,"Nerodia sipedon","species","48460/1/2/355675/26036/26172/85553/26504/532896/29299",2187764,"Common Watersnake",TRUE,"English",26036,"Reptilia","class",50
3691892,"2016-07-05","-76.813003526","45.1425973337","Eastern Milksnake","Frontenac, CA-ON, CA",515419,"Lampropeltis triangulum","species","48460/1/2/355675/26036/26172/85553/26504/797520/29768",850979,"Eastern Milksnake",TRUE,"English",26036,"Reptilia","class",50
3686036,"2016-06-30","-77.04485","44.8782","Eastern Garter Snake","Frontenac County, ON, Canada",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
3686025,"2016-06-29","-77.34785","45.17508","Midland Painted Turtle","Lennox and Addington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3685948,"2016-06-28","-77.0715","45.3986","Common Snapping Turtle","Renfrew County, ON, Canada",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
3674543,"2016-07-13","-80.4813760167","42.6909773124","Eastern Hognose Snake","Ontario, CA",29925,"Heterodon platirhinos","species","48460/1/2/355675/26036/26172/85553/26504/797518/29923",83070,"Eastern Hognose Snake",TRUE,"English",26036,"Reptilia","class",50
3653474,"2016-06-22","-77.9459","45.3272","Common Snapping Turtle","Ontario, CA",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
3653395,"2016-06-22","-78.109","45.3992","Midland Painted Turtle","Ontario, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3649594,"2016-06-21","-77.2423","44.58427","Common Snapping Turtle","Ontario, CA",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
3649545,"2016-06-21","-77.1793","45.09955","Midland Painted Turtle","Lennox and Addington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3649495,"2016-06-21","-77.1869","44.8216","Midland Painted Turtle","Frontenac County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3536511,"2015-06-15","-79.4323110002","45.1656054555","Common Snapping Turtle","1311–1411 Windermere Rd, Muskoka Lakes, ON, CA",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
3512578,"2016-06-18","-79.0895462036","44.565890255","Northern Leopard Frog","Cranberry Lake Rd, Kawartha Lakes, ON, Canada",66003,"Lithobates pipiens","species","48460/1/2/355675/20978/20979/25473/60340",30433,"Northern Leopard Frog",TRUE,"English",20978,"Amphibia","class",50
3493656,"2016-06-20","-79.8205284095","44.9904528226","Midland Painted Turtle","687–833 Go Home Lake Rd, Georgian Bay, ON, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3493643,"2016-06-20","-79.8369509307","44.9236323552","Massasauga","Muskoka, CA-ON, CA",520469,"Sistrurus catenatus","species","48460/1/2/355675/26036/26172/85553/30667/797576/30979",893262,"Massasauga",TRUE,"English",26036,"Reptilia","class",50
3491389,"2016-06-17","-77.6247","44.7977","Northern Watersnake","Hastings, CA-ON, CA",29305,"Nerodia sipedon","species","48460/1/2/355675/26036/26172/85553/26504/532896/29299",2187764,"Common Watersnake",TRUE,"English",26036,"Reptilia","class",50
3491346,"2016-06-17","-76.9708","44.9104","Eastern Garter Snake","Frontenac, CA-ON, CA",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
3491331,"2016-06-17","-77.1434659194","44.8379486671","Eastern Milksnake","Ontario, CA",515419,"Lampropeltis triangulum","species","48460/1/2/355675/26036/26172/85553/26504/797520/29768",850979,"Eastern Milksnake",TRUE,"English",26036,"Reptilia","class",50
3485968,"2016-06-16","-77.9960674902","45.0300464577","Common Snapping Turtle","Hastings, CA-ON, CA",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
3485958,"2016-06-16","-77.8655672569","45.1551539581","Eastern Milksnake","Ontario, CA",515419,"Lampropeltis triangulum","species","48460/1/2/355675/26036/26172/85553/26504/797520/29768",850979,"Eastern Milksnake",TRUE,"English",26036,"Reptilia","class",50
3485941,"2016-06-16","-77.8539110224","45.3598522427","Eastern Garter Snake","Ontario, CA",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
3485899,"2016-06-16","-77.8803156167","45.4534351879","Eastern Milksnake","Renfrew, CA-ON, CA",515419,"Lampropeltis triangulum","species","48460/1/2/355675/26036/26172/85553/26504/797520/29768",850979,"Eastern Milksnake",TRUE,"English",26036,"Reptilia","class",50
3485881,"2016-06-16","-77.4687","45.2613","Common Snapping Turtle","Renfrew, CA-ON, CA",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
3485840,"2016-06-15","-77.1434","45.1965","Midland Painted Turtle","Renfrew, CA-ON, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3478424,"2016-06-18","-79.0170736242","44.5993068063","Northern Map Turtle","Ontario, CA",39858,"Graptemys geographica","species","48460/1/2/355675/26036/39532/39760/797544/39844",63373,"Northern Map Turtle",TRUE,"English",26036,"Reptilia","class",50
3458127,"2016-06-14","-100.7930526733","49.3994445801","Common Snapping Turtle","Division No. 5, CA-MB, CA",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
3451075,"2016-06-09","-77.6246","45.3977","Common Snapping Turtle","Renfrew, CA-ON, CA",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
3441322,"2016-06-08","-76.9614","44.9411","Midland Painted Turtle","Frontenac, CA-ON, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3431408,"2016-06-05","-106.367243","49.006185","Western Painted Turtle","Division No. 3, CA-SK, CA",39773,"Chrysemys picta bellii","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151488,"Western Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3400944,"2016-06-01","-77.45124","44.96827","Midland Painted Turtle","Hastings, CA-ON, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3400828,"2016-06-01","-77.0655","44.9614","Northern Watersnake","Frontenac, CA-ON, CA",29305,"Nerodia sipedon","species","48460/1/2/355675/26036/26172/85553/26504/532896/29299",2187764,"Common Watersnake",TRUE,"English",26036,"Reptilia","class",50
3400816,"2016-06-01","-77.1193434476","44.983007363","Northern Map Turtle","Ontario, CA",39858,"Graptemys geographica","species","48460/1/2/355675/26036/39532/39760/797544/39844",63373,"Northern Map Turtle",TRUE,"English",26036,"Reptilia","class",50
3400630,"2016-05-30","-77.2501","45.0942","Midland Painted Turtle","Lennox and Addington, CA-ON, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3398002,"2016-05-26","-77.5381","44.8831","Northern Watersnake","Hastings, CA-ON, CA",29305,"Nerodia sipedon","species","48460/1/2/355675/26036/26172/85553/26504/532896/29299",2187764,"Common Watersnake",TRUE,"English",26036,"Reptilia","class",50
3397938,"2016-05-26","-77.627","44.8108","Midland Painted Turtle","Hastings, CA-ON, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3397836,"2016-05-26","-76.9901","44.9641","Eastern Garter Snake","Plevna",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
3397813,"2016-05-25","-77.6637","45.0876","Midland Painted Turtle","Hastings, CA-ON, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3397761,"2016-05-25","-77.798","45.1294","Common Snapping Turtle","Hastings, CA-ON, CA",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
3397708,"2016-05-25","-78.0532","45.3347","Midland Painted Turtle","Hastings, CA-ON, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3397702,"2016-05-25","-77.768055228","45.5488888549","Eastern Milksnake","Renfrew, CA-ON, CA",515419,"Lampropeltis triangulum","species","48460/1/2/355675/26036/26172/85553/26504/797520/29768",850979,"Eastern Milksnake",TRUE,"English",26036,"Reptilia","class",50
3355975,"2016-05-28","-79.2190633333","44.6418116667","Midland Painted Turtle","County Road 169, Ramara, ON, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3323087,"2016-05-24","-77.0231","44.8885","Eastern Garter Snake","Frontenac, CA-ON, CA",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
3323051,"2016-05-24","-76.779","45.022","Northern Watersnake","Frontenac, CA-ON, CA",29305,"Nerodia sipedon","species","48460/1/2/355675/26036/26172/85553/26504/532896/29299",2187764,"Common Watersnake",TRUE,"English",26036,"Reptilia","class",50
3322996,"2016-05-24","-76.654649829","44.8232281914","Eastern Milksnake","Frontenac, CA-ON, CA",515419,"Lampropeltis triangulum","species","48460/1/2/355675/26036/26172/85553/26504/797520/29768",850979,"Eastern Milksnake",TRUE,"English",26036,"Reptilia","class",50
3256216,"2016-05-18","-77.94186","45.23804","Midland Painted Turtle","Hastings, CA-ON, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3256137,"2016-05-17","-76.93673","45.24127","Eastern Garter Snake","Renfrew, CA-ON, CA",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
